Date,Close,Volumn,Single,RSI,SMA20,SMA21,EMA12,EMA26,EMA_fast,EMA_slow,MACD,SignalLine,BB_Upper,BB_Lower,MFI,OBV,ROC,MACD_tailor,Signalline_tailor,--,OBV 趨勢反轉,DSAM 連續up/down,MACD反轉,RSI突破,EMA12 vs EMA26,BB突破,MFI反轉,OBV vs ROC,MACD vs Signal Line,--,OBV P&L per position,DSAM P&L per position,MACD P&L per position,RSI P&L per position,EMA12 vs EMA26 P/L per position,BB突破 P&L per position,MFI反轉 P&L per position,OBV vs ROC P&L per position,MACD vs Signal Line P&L per position
2024-11-02,69507.9225639564,54863092261.311,Hold-,53.35001952645353,68128.14936033633,67893.84561085724,69155.17142048279,67311.98554827855,69154.58223469552,66127.6606950922,1843.185872204238,1704.3886368215663,72510.2979311108,63746.00078956186,48.585878709751526,UP,1.6363061024418597,677.5627842497051,1273.6760713215294,,Hold+,Sell,Sell,Hold+,Hold+,Hold-,Hold+,Buy,0,,,-757.0747917763074,-2834.6991473234084,,,,,,
2024-11-03,69299.1603669941,14709379754.9659,Buy,52.9010996769513,68451.6306943816,68183.9117892248,69177.3235660999,67459.18368299822,69176.81835144304,66288.13857849044,1718.139883101685,1707.13888607759,72076.64493616666,64826.61645259655,39.34390696131895,DOWN,0.48769922947492106,419.102098585965,1105.3927163095068,,Hold+,Buy,Buy,Hold+,Hold+,Hold-,Hold+,Sell,0,,,,,,,,,-208.76219696229964,
2024-11-04,68803.5062627746,37659435506.757,Buy,49.48968938314411,68589.30626116633,68468.38667382889,69119.81321174216,67558.76313335203,69119.40295220583,66415.41618331522,1561.050078390137,1677.9211245400998,72034.98486747878,65143.62765485388,39.283418037167465,UP,2.090142411888592,270.0463233953342,904.048274779,,Hold+,Sell,Hold+,Hold+,Hold+,Hold-,Hold+,0,0,,,-495.6541042195022,,,,,,,
2024-11-05,67793.2978270476,46183110993.7916,Hold+,51.32349046500074,68630.86015527032,68551.40109763687,68915.73392178916,67576.13607362576,68915.44798395649,66485.13699448807,1339.5978481633938,1610.2564692647586,72013.38537359994,65248.334936940686,34.5455951212265,UP,0.6566340175563405,256.9524342693185,716.820443690898,,Hold+,Buy,Sell,Hold+,Hold+,Hold-,Hold+,0,0,,,,-1505.8625399464945,,,,,,
2024-11-06,69335.4255313375,40025021601.4939,Hold+,55.99475754188594,68715.25422445378,68664.410887464,68980.30186171968,67706.45381123404,68980.04053074369,66629.36159445265,1273.8480504856416,1542.9747855089354,72078.65068668158,65351.85776222597,34.17126223609392,DOWN,3.976154303404951,314.29962195819826,565.4369118763674,,Hold+,Sell,0,Hold+,Hold+,Hold-,Hold+,0,0,,,1542.1277042899019,,,,,,,
2024-11-07,75620.8860696319,128492534668.238,Hold+,70.15604726644963,69129.89326443386,69044.09383612892,70001.93020139849,68292.70805259683,70001.40257462469,67084.33273289673,1709.2221488016512,1576.2242581674786,73626.88941180456,64632.89711706318,40.916716380780606,UP,10.858223189054765,538.011867993031,484.8707531471945,,Hold+,Buy,Buy,Hold+,Hold+,Buy,Sell,Buy,Buy,,,,,,,-15257.651094335699,2839.7729880506085,,
2024-11-08,75987.2417832066,66590396087.4524,Hold+,68.50266616392523,69505.97439325984,69456.43367008971,70922.7473678305,68862.67351412348,70922.02464490458,67534.81993084241,2060.0738537070138,1672.9941772753857,74931.30206291613,64080.64672360354,55.54740006836553,DOWN,14.119520137053332,717.1585771408136,456.1619582274808,,Hold+,Sell,Hold+,Hold+,Hold+,Buy,Buy,Hold+,Hold+,,,366.355713574696,,,,,,,
2024-11-09,76550.0213845611,50687468387.7203,Hold+,74.98586448453858,69914.03189800525,69841.40520236942,71788.4818319429,69432.10668971145,71787.61054346376,67990.98912440057,2356.3751422314526,1809.670370266599,76152.33154256761,63675.732253442904,57.96881681651232,DOWN,14.22279521546576,1020.8407887915964,505.2016731620367,,Sell,Buy,Sell,Hold+,Hold+,Hold+,Sell,Hold+,Hold+,,6704.716853392107,,929.1353149291972,,,,562.7796013545012,,
2024-11-10,76630.2263141537,31430906055.7961,Hold+,74.53597236527735,70297.4017546901,70233.85067972662,72533.36559843688,69965.30073596643,72532.40484899587,68428.13452620208,2568.064862470448,1961.349268707369,77196.91887811774,63397.88463126247,65.17059959720055,DOWN,12.793431206692741,1324.0467390443955,634.4794789418125,,0,Sell,Buy,Hold+,Hold+,Hold+,Buy,Sell,Hold+,,,80.20492959259718,,,,,,1009.3402445217944,
2024-11-11,80466.7165483354,93473126207.6786,Hold+,77.8356685454271,70950.99469423907,70781.6548401018,73753.8811291905,70743.1833887345,73752.70198835428,69037.28677652203,3010.697740456002,2171.2189630570956,79062.87520373307,62839.114184745056,65.86579384048773,UP,15.207052340113322,1565.3225437439105,819.5189389916092,,Buy,Buy,Hold+,Hold+,Hold+,Hold+,Hold+,Buy,Hold+,,,,,,,,,,
2024-11-12,88637.4200032291,133959805308.725,Hold+,82.66177941849928,72015.31329764429,71793.20542323859,76043.65634058106,72068.68239721558,76041.97161904201,70029.0535177934,3974.973943365476,2531.969959118772,83157.99479861546,60872.63179667311,69.76657175477585,UP,21.78629351803711,1843.297902628692,1046.1397201858053,,Hold+,Sell,Sell,Hold+,Hold+,Hold+,Hold+,Hold+,Hold+,,,8170.703454893694,12007.1936890754,,,,,,
2024-11-13,88264.5997458289,152356811694.449,Hold+,79.54327387516699,73094.34488166458,72789.08884279593,77923.80147984996,73268.37997859436,77921.81182494183,70951.77215693201,4655.421501255609,2956.6602675461395,86088.97375027323,60099.716013055935,73.92982364636804,UP,22.009124991479975,1870.2296517689392,1268.415438730197,,Hold+,Buy,Buy,Hold+,Hold+,Hold+,Hold+,Hold+,Hold+,,,,,,,,,,
2024-11-14,90488.1000749784,136046309843.606,Hold+,82.41448668109422,74208.0472828348,73922.61893848905,79856.77049448511,74543.91480054874,79854.50695779745,71940.31034958515,5312.855693936377,3427.899352824187,89118.34470057666,59297.749865092934,58.735798591188505,DOWN,28.781190465092582,2052.6328480057564,1484.7898644463005,,Hold+,Sell,Hold+,Hold+,Hold+,Hold+,Sell,Hold+,Hold+,,,2223.500329149494,,,,,13857.873760824703,,
2024-11-15,87407.5127371012,99649391847.0835,Hold+,79.56347263702995,75249.13965193913,74836.59325684748,81018.42314719528,75496.77390696004,81016.15924665437,72722.95079039347,5521.649240235245,3846.649330306399,90811.9382012525,59686.34110262575,67.10568229655811,DOWN,25.751870452860743,2236.0058632849104,1701.7680481811715,,Sell,Buy,Sell,Hold+,Hold+,Hold+,Buy,Sell,Hold+,,6940.796188765802,,-857.0870087276999,,,,,6940.796188765802,
2024-11-16,90947.975094437,84382485697.8498,Hold+,83.73611130492907,76445.63015580965,75996.70324443902,82546.046523694,76641.30732825462,82543.67252404333,73645.13702017808,5904.7391954393825,4258.267303332996,92992.38063376665,59898.879677852645,62.93571498440962,DOWN,31.23964938795108,2570.9476830201456,1923.2118902138213,,0,Sell,Buy,Hold+,Hold+,Hold+,Hold+,0,Hold+,,,3540.4623573357967,,,,,,,
2024-11-17,90606.454893807,49255174407.3687,Hold+,83.38772425265671,77579.02519405716,77119.95514333333,83786.10934986523,77675.76270348072,83783.72845251298,74503.37970458371,6110.346646384511,4628.6831719432985,94765.2678410813,60392.78254703303,68.62879652573062,DOWN,31.688717356587176,2959.502253830695,2156.8483923261497,,0,Buy,Hold+,Hold+,Hold+,Hold+,Hold+,0,Hold+,,,,,,,,,,
2024-11-18,89841.471941351,48556083101.6474,Hold+,82.68977604841896,78578.83356456624,78162.95122964258,84717.7035947092,78576.92635073037,84715.40940109626,75279.48717176414,6140.777243978824,4931.101986350403,96191.97325846757,60965.69387066492,66.15586094618862,HOLD,32.52264577916256,3462.4057175056223,2427.860274292109,,0,Sell,Sell,Hold+,Hold+,Hold+,Hold+,0,Hold+,,,-764.98295245599,-1106.5031530859997,,,,,,
2024-11-19,90534.6245965029,77391724184.1934,Hold+,85.68817824684822,79466.50914031232,79148.15694703942,85612.61451806207,79462.68177634315,85610.4046981498,76051.39712545591,6149.93274171892,5174.868137424107,97630.24278594597,61302.77549467867,64.95199054219063,UP,30.574845257975664,4199.110625292073,2764.404948958306,,Buy,Buy,Buy,Hold+,Hold+,Hold+,Hold+,Buy,Hold+,,,,,,,,,,
2024-11-20,92251.6524073831,80493234958.4916,Hold+,85.76631332521373,80461.96067511749,80075.3254863633,86634.00496257299,80410.01293419795,86631.82859582988,76871.13004272143,6223.99202837504,5384.692915614294,99156.2741130832,61767.647237151774,69.38756665053754,HOLD,21.9922923442573,4840.532438775874,3188.733918530725,,Hold+,Sell,Hold+,Hold+,Hold+,Hold+,Hold+,Hold+,Hold+,,,1717.0278108802013,,,,,,,
2024-11-21,94217.022296342,80747272080.2482,Hold+,83.54770636517647,81659.56192214796,81116.96360946151,87800.62301392207,81432.75436843083,87798.43138696864,77748.83219075463,6367.868645491239,5581.328061589684,100669.56549469547,62649.55834960044,70.7323731289101,HOLD,23.99058063608282,4971.226636510415,3605.675888317105,,Hold+,Buy,Sell,Hold+,Hold+,Hold+,Hold+,Hold+,Hold+,,,,3682.397699839101,,,,,,
2024-11-22,98509.1185910243,118163852022.317,Sell,85.58891907610257,83109.62172350136,82461.92176352303,89448.0838719378,82697.6702367711,89445.7350789524,78799.30268260828,6750.413635166697,5815.145176305086,102634.22359951721,63585.01984748551,70.13745467055668,UP,28.685945228085842,5129.872321429706,4019.08538233779,,Hold+,Sell,Buy,Hold+,Hold+,Hold+,Hold+,Hold+,Hold+,,,4292.096294682298,,,,,,,
2024-11-23,98927.494945534,85746174563.986,Sell,85.52284969229859,84591.03845242837,83862.8537816934,90906.4548063372,83899.87947445724,90904.02974643264,79817.78921111232,7006.575331879969,6053.4312074200625,104199.48041728881,64982.59648756793,71.9184516669243,DOWN,29.097224037901565,5246.846561143611,4401.356650641143,,Hold+,Buy,Hold+,Hold+,Hold+,Hold+,Hold+,Hold+,Hold+,,,,,,,,,,
2024-11-24,97679.4638164303,47414200206.7034,Hold-,82.2197449330301,86034.83633011114,85214.29680309513,91948.45619250537,84920.5894257145,91946.09150639827,80721.58994614142,7027.866766790874,6248.318319294225,104990.19603327135,67079.47662695093,73.04296850892429,DOWN,21.39113910253242,5306.565647909185,4736.6514212237835,,Sell,Hold+,Sell,Hold+,Hold+,Hold+,Hold+,Sell,Hold+,,7144.839219927409,,-829.6547745939897,,,,,7144.839219927409,
2024-11-25,98015.9355289458,50665680246.8677,Hold-,80.08598862095305,87545.96821520607,86605.36486338898,92881.91455195774,85890.61506299088,92879.63351706608,81596.68383263133,6991.299488966863,6396.914553228753,105148.74617529193,69943.19025512021,69.60129473626957,HOLD,10.580763209686205,5048.94940428641,4963.300519335325,,0,Sell,Buy,Hold+,Hold+,Hold+,Hold+,0,Hold+,,,-911.5594165881921,,,,,,,
2024-11-26,93004.7009310328,89476321216.0935,Buy,58.39679768660359,88729.43198519084,87805.90786834068,92900.80476412314,86417.58438654954,92898.86888533414,82173.92949781046,6483.220377573598,6414.175718097722,104234.8584017506,73224.00556863108,68.92345592933201,UP,5.370331026089421,4177.434272001934,4960.203897436733,,Buy,Buy,Hold+,Hold+,Hold+,Hold+,Hold+,Buy,Sell,,,,,,,,,,17383.814861400897
2024-11-27,91931.8307729182,97389239315.5295,Buy,56.866012226833156,89544.97922035513,88881.92716555881,92751.7318423993,86826.0470818361,92750.13842364456,82667.67930233091,5925.684760563192,6316.477526590816,103813.86857208482,75276.08986862545,60.43575293013192,HOLD,1.5954923318574745,3623.832110201154,4786.389564783202,,Hold+,Sell,Sell,Hold+,Hold+,Hold+,Hold+,Hold+,0,,,-1072.8701581146015,-6084.104756027606,,,,,,
2024-11-28,95981.1805721056,81469353259.75,Hold+,59.62633246718147,90544.6761598001,89851.46499900993,93248.57010850796,87504.20511815237,93247.07270607787,83341.34246658153,5744.364990355592,6202.055019343771,103560.70093768105,77528.65138191916,62.98495027436887,DOWN,9.808845448779364,3016.498063408115,4507.142625768588,,Hold+,Buy,0,Hold+,Hold+,Hold+,Hold+,Hold+,0,,,,,,,,,,
2024-11-29,95661.5959581785,49067932024.4032,Hold+,66.01457760629481,91500.25488848095,90788.33900734193,93619.80485461112,88108.45629148763,93618.42638225094,83964.74729325634,5511.348563123494,6063.9137280997165,102895.54635976044,80104.96341720146,61.35621156788945,DOWN,5.182766146081919,2650.496707661354,4152.946109515966,,Sell,Sell,0,Hold+,Hold+,Hold+,Hold+,Sell,0,,2656.8950271456997,-319.5846139271016,,,,,,2656.8950271456997,
2024-11-30,97453.2473451042,74670031635.5065,Hold+,63.54039671428325,92541.40594002848,91783.73071974872,94209.5652377639,88800.66303619997,94208.22184633778,84647.26539587985,5408.902201563935,5932.91142279256,101825.6952254459,83257.11665461105,63.869444257581,UP,7.556627681020982,2074.007959732917,3699.6834521715814,,Buy,Buy,0,Hold+,Hold+,Hold+,Hold+,0,0,,,,,,,,,,
2024-12-01,96513.1423469822,43580019720.7206,Hold+,61.995561404560604,93343.7272299608,92730.5362451215,94563.96171610519,89371.95779996162,94562.71861933688,85247.67876960563,5192.003916143571,5784.729921462763,100834.67345545106,85852.78100447054,63.72234079494603,DOWN,7.42604752734517,1693.5929164559639,3183.5444905354066,,Hold+,Sell,0,Hold+,Hold+,Hold+,Hold+,0,0,,,-940.1049981219985,,,,,,,
2024-12-02,97311.7071908432,49147687432.5658,Hold+,65.15021845968556,93777.44158934153,93532.6786566695,94986.6917891418,89960.08738447136,94985.51306163456,85858.11860772026,5026.604404670434,5633.104818104297,101124.13697641403,86430.74620226903,63.89035329416072,UP,7.4856251125407365,1793.4667891818244,2718.475545520466,,Hold+,Buy,0,Hold+,Hold+,Hold+,Hold+,0,0,,,,,,,,,,
2024-12-03,95833.1362300365,101019861361.492,Hold+,60.41402610519894,94155.8684135519,93875.331810327,95116.91401081791,90395.12803969842,95115.87750493478,86362.85449940946,4721.785971119491,5450.841048707336,101074.13561846311,87237.60120864068,68.50534498417588,UP,3.8822977466436916,1793.5050816524454,2377.914232613396,,Hold+,Sell,0,Hold+,Hold+,Hold+,Hold+,0,0,,,-1478.5709608066973,,,,,,,
2024-12-04,96031.6309775983,87935752287.975,Hold+,57.901038167597484,94433.04495868288,94245.19044041124,95257.63969801489,90812.64677583915,95256.72038903042,86852.09458920581,4444.992922175734,5249.671423401016,101174.5257296604,87691.56418770536,59.70957179981559,DOWN,1.9259881463338857,1786.3270058225462,2115.4135034164524,,Hold+,Buy,0,Hold+,Hold+,Hold+,Sell,0,0,,,,,,,,8624.11824049709,,
2024-12-05,98881.4694561823,98230784298.0459,Hold+,59.40214072829759,95006.74279463696,94644.87469665904,95815.15196850219,91410.33734475347,95814.20679555838,87460.78095747482,4404.8146237487235,5080.700063470558,101157.88676277878,88855.59882649513,60.11402557859786,UP,0.3779861910082423,1545.8039669999125,1905.314346786709,,Hold+,Sell,0,Hold+,Hold+,Hold+,Buy,0,0,,,2849.8384785840026,,,,,,,
2024-12-06,97201.5003640774,190460293531.538,Hold+,47.05399996292595,95319.41905811898,95111.25505984841,96028.43633705222,91839.31238322191,96027.5725463966,87953.66135944892,4189.123953830305,4902.384841542507,101233.03856040021,89405.79955583774,60.924516235959224,UP,-1.7447066484467981,1139.7264015931141,1689.490017348389,,Hold+,Buy,0,Hold+,Hold+,Hold+,Hold+,0,0,,,,,,,,,,
