date,buy_frac,quote_vol,taker_buy_quote
2020-07-27,0.5102,1580355372.0991797,806266386.3887895
2020-07-28,0.479,1065375500.1891887,510271018.98956394
2020-07-29,0.4717,853242253.6158237,402507227.08882374
2020-07-30,0.4652,669779541.8872834,311567992.0035252
2020-07-31,0.4866,786344325.8552314,382632611.4413553
2020-08-01,0.4765,987817017.3186326,470714480.0111347
2020-08-02,0.472,1105757335.5281618,521934340.8317661
2020-08-03,0.4766,641127593.2614517,305554713.93730706
2020-08-04,0.4752,658084242.6797222,312734273.79301876
2020-08-05,0.4819,861433645.4244397,415113460.07729
2020-08-06,0.473,746479211.7155949,353083043.8420358
2020-08-07,0.4561,767005529.2821208,349862123.74910676
2020-08-08,0.4887,489087264.36028093,238996465.92770353
2020-08-09,0.4587,483708602.8963804,221877538.80726916
2020-08-10,0.4954,1009169063.3832129,499909664.32169163
2020-08-11,0.4544,1049615697.1379416,476990926.5770558
2020-08-12,0.4767,743303608.0999826,354308405.99191445
2020-08-13,0.497,809611114.2132484,402381474.7504298
2020-08-14,0.4759,702273220.6964158,334192256.65110326
2020-08-15,0.4856,667446824.0641296,324138943.4177591
2020-08-16,0.4677,489731524.6369436,229032803.39445427
2020-08-17,0.499,1026883452.8947719,512410754.0903758
2020-08-18,0.4737,920402307.1768105,436020475.3183466
2020-08-19,0.4716,870612801.5295693,410547222.25978076
2020-08-20,0.4772,543576025.0485107,259381062.46462873
2020-08-21,0.4739,755451999.6540914,357993659.7185244
2020-08-22,0.4947,504305451.410864,249466430.9099906
2020-08-23,0.4885,440406018.65187865,215154211.01204568
2020-08-24,0.4929,542298951.538298,267322530.4323263
2020-08-25,0.4762,797034671.6452801,379562265.5590256
2020-08-26,0.4744,615452789.9673375,291999409.36174107
2020-08-27,0.4869,717474981.6640126,349359723.857759
2020-08-28,0.4725,525606229.654251,248344753.1280814
2020-08-29,0.4764,379228275.2707224,180675288.37511048
2020-08-30,0.5155,501375342.9350389,258461346.45546266
2020-08-31,0.4802,646723855.5714536,310534861.61639535
2020-09-01,0.4795,928047313.4889667,444996773.6683221
2020-09-02,0.4585,1005391012.1338751,460939443.22481513
2020-09-03,0.4454,1325106403.3158674,590230451.1123078
2020-09-04,0.4606,959925718.3512754,442163704.1972196
2020-09-05,0.4832,917578408.8761182,443342852.1870749
2020-09-06,0.4973,574903000.2351745,285904912.7509627
2020-09-07,0.4884,634278537.8151095,309796338.54525113
2020-09-08,0.4685,742947901.9712393,348048428.8837255
2020-09-09,0.4825,503082625.21479094,242759702.91500348
2020-09-10,0.4754,602390078.4922807,286362452.83931565
2020-09-11,0.4844,451241002.66033626,218592078.0289088
2020-09-12,0.4964,366912671.4437269,182148657.4569061
2020-09-13,0.4743,455338605.3291489,215965189.3161275
2020-09-14,0.4754,706175591.3866128,335719021.0389043
2020-09-15,0.4811,666457161.1491377,320640236.4058763
2020-09-16,0.4884,708644989.4830699,346117690.57309234
2020-09-17,0.4862,605010288.7799246,294147097.61187047
2020-09-18,0.4876,516147935.6692284,251654627.23674527
2020-09-19,0.5184,423651901.1577304,219623766.3129781
2020-09-20,0.4963,426815210.75551224,211845335.515648
2020-09-21,0.4758,751020795.2358837,357346575.16901845
2020-09-22,0.4887,460362500.7284081,224981251.32868055
2020-09-23,0.4821,539362015.157462,260045385.65157038
2020-09-24,0.4846,604520870.055638,292936072.9870462
2020-09-25,0.4899,512647249.14932007,251168863.92711732
2020-09-26,0.5037,304511477.6808554,153391173.49799377
2020-09-27,0.4944,327169249.4549957,161737536.90897185
2020-09-28,0.5035,544463219.5978092,274111924.6613249
2020-09-29,0.4752,449345822.46022886,213544159.85659415
2020-09-30,0.4726,425279696.28526336,200976719.4408508
2020-10-01,0.4673,652168989.4617349,304779535.38197476
2020-10-02,0.4812,526864379.30936533,253507685.503587
2020-10-03,0.4822,235160884.60853615,113392722.76217198
2020-10-04,0.5223,246252050.90681073,128619845.13152087
2020-10-05,0.4571,364158510.23798054,166457546.86846152
2020-10-06,0.4764,520051256.08219916,247740447.636706
2020-10-07,0.481,348298562.85686266,167548410.82933536
2020-10-08,0.51,559311760.4414803,285240420.957764
2020-10-09,0.532,530822321.5162347,282409996.0093115
2020-10-10,0.5223,494785212.2308735,258432465.7904096
2020-10-11,0.4982,329927755.03808504,164384653.13411286
2020-10-12,0.5087,604779845.7920177,307665447.3392344
2020-10-13,0.4584,482663390.7240358,221257357.56527472
2020-10-14,0.4605,472007015.7209343,217375960.31094742
2020-10-15,0.4927,556436445.5576282,274171016.90668136
2020-10-16,0.4677,553211001.6122569,258752919.33224073
2020-10-17,0.4614,253582775.96265447,116996094.14462668
2020-10-18,0.5326,266150824.34809864,141743879.128419
2020-10-19,0.5216,550728683.7992793,287236347.5490607
2020-10-20,0.5138,737425592.0819718,378905888.9600628
2020-10-21,0.5151,1437122186.6339955,740274649.2807958
2020-10-22,0.475,905778888.8702906,430203750.0189252
2020-10-23,0.49,650680239.1101469,318827712.19820076
2020-10-24,0.5113,468299521.7696653,239455378.09125662
2020-10-25,0.4677,502672049.22905165,235115943.82713217
2020-10-26,0.4859,794395722.4533455,385986654.6578821
2020-10-27,0.4928,1085403903.1259663,534896062.83588016
2020-10-28,0.4594,1263487952.995157,580505216.8726094
2020-10-29,0.4968,997867948.8609743,495772429.354768
2020-10-30,0.4876,946818817.5575092,461667557.39357114
2020-10-31,0.5321,927048458.5423619,493309455.8389813
2020-11-01,0.4917,499124369.07532644,245432626.6153179
2020-11-02,0.4529,873629993.8313928,395698601.61694086
2020-11-03,0.5176,1009402087.7104615,522431362.8878826
2020-11-04,0.4876,1293872665.4179618,630831907.0732926
2020-11-05,0.5024,2131865609.2908912,1071067716.594869
2020-11-06,0.4774,1909660728.8229203,911733812.2792956
2020-11-07,0.4557,1536510177.0914738,700220031.3003472
2020-11-08,0.4759,998031373.8397803,474978556.38937914
2020-11-09,0.4713,1670447935.514179,787324390.7670984
2020-11-10,0.4694,943615126.0891505,442891690.0126002
2020-11-11,0.5103,1226425496.3618553,625865373.3783411
2020-11-12,0.4938,1628755508.6741984,804204066.4386283
2020-11-13,0.4666,1230358611.1248891,574048021.7365239
2020-11-14,0.4689,944765868.609419,443001467.22337943
2020-11-15,0.4783,696651729.7452534,333239080.6418138
2020-11-16,0.5088,1335728013.9057605,679593360.6495738
2020-11-17,0.5059,1982752071.450512,1003081009.6160429
2020-11-18,0.4928,2663337935.5002985,1312369471.6524818
2020-11-19,0.4879,1656794228.8537636,808306886.9741908
2020-11-20,0.4926,1623135138.5910714,799574963.8058716
2020-11-21,0.4869,1413641591.284171,688352207.1131533
2020-11-22,0.4799,1497662550.0540428,718709271.1371768
2020-11-23,0.4776,1529064319.6694436,730350629.7170513
2020-11-24,0.5123,2145301450.4579413,1098976481.125705
2020-11-25,0.4782,1774870796.2882328,848724583.3300526
2020-11-26,0.4666,3127314143.1045747,1459155975.9531503
2020-11-27,0.4984,1446670351.435088,720985570.3407377
2020-11-28,0.4894,1128061605.1072252,552044705.3606101
2020-11-29,0.5039,996743798.8649217,502287686.119384
2020-11-30,0.529,2205929119.5053363,1166943549.1842446
2020-12-01,0.5001,2446070334.828799,1223282816.3192167
2020-12-02,0.4801,1436895344.8259494,689901298.5700688
2020-12-03,0.5082,1286548310.8267057,653783366.9045953
2020-12-04,0.4541,1358079975.0254982,616745259.3145112
2020-12-05,0.4979,813445434.1308142,405002656.0699713
2020-12-06,0.5134,709558933.5829058,364303500.9570982
2020-12-07,0.4565,793517668.683946,362249650.0534163
2020-12-08,0.4515,1160658077.404659,524064471.55038375
2020-12-09,0.4627,1450130664.0645843,671042442.4745308
2020-12-10,0.4842,966149529.0006071,467840780.52674687
2020-12-11,0.4711,1301081647.3079002,612882050.9167273
2020-12-12,0.5262,915552835.9061834,481756117.71600103
2020-12-13,0.5232,1083520569.0948539,566907850.6233119
2020-12-14,0.4795,906101687.739595,434506325.32761055
2020-12-15,0.5047,1196361527.9258018,603826364.4139218
2020-12-16,0.5358,2325135958.6418414,1245917122.172021
2020-12-17,0.4997,4196645567.425877,2097021808.629566
2020-12-18,0.4818,1820875361.2945976,877296889.5114686
2020-12-19,0.4963,2018969878.8868675,1002105538.8592925
2020-12-20,0.4844,1810862074.730308,877166936.6057343
2020-12-21,0.4773,2035446293.928971,971417184.6896445
2020-12-22,0.4906,2010758620.243527,986428672.7376071
2020-12-23,0.4762,2797688007.0718794,1332358610.2684052
2020-12-24,0.5189,1602394244.0767715,831484211.6986719
2020-12-25,0.5184,1919766316.6677368,995215944.5725682
2020-12-26,0.5096,2496533065.1755805,1272279529.8870606
2020-12-27,0.4896,4028928683.882025,1972635486.1835065
2020-12-28,0.4754,2151806808.5743527,1023061029.3655897
2020-12-29,0.4941,1851617219.7682345,914954320.8347605
2020-12-30,0.5041,2683953237.460271,1352877359.6514735
2020-12-31,0.4828,2173600125.420074,1049389143.5562063
2021-01-01,0.5069,1582526989.1618726,802247744.5451041
2021-01-02,0.518,4073842163.671541,2110334723.8871458
2021-01-03,0.494,4057598425.4920163,2004428433.9318461
2021-01-04,0.4907,4429010349.695345,2173435409.016988
2021-01-05,0.5148,3743617144.6469154,1927195093.6415496
2021-01-06,0.4963,4431954248.519614,2199632470.221549
2021-01-07,0.4904,5062569943.383371,2482583239.8564973
2021-01-08,0.4822,5568443208.731365,2684975445.978905
2021-01-09,0.4884,3054779029.1617765,1491990705.5516992
2021-01-10,0.4694,4604034729.507071,2160976896.8280272
2021-01-11,0.4909,8497730017.898506,4171891522.056786
2021-01-12,0.4863,4651302423.484117,2261732478.8300514
2021-01-13,0.5142,4322876606.419626,2222872691.371912
2021-01-14,0.498,3974826638.1450887,1979442593.0499995
2021-01-15,0.4881,4371588898.681637,2133723812.7598622
2021-01-16,0.4917,3178840336.1492844,1563160122.0113344
2021-01-17,0.4934,2843103040.240664,1402648632.8512247
2021-01-18,0.5047,2554843260.524399,1289347187.166529
2021-01-19,0.4866,2935348499.344214,1428235709.8519692
2021-01-20,0.4763,3126721093.5207763,1489289968.43647
2021-01-21,0.469,4386783586.504226,2057240516.6191926
2021-01-22,0.491,4483295872.022273,2201161570.4986706
2021-01-23,0.506,2089098295.7584367,1057114174.5522273
2021-01-24,0.4804,1864609665.3657017,895721122.0169544
2021-01-25,0.5031,2958759288.5635686,1488432034.4924214
2021-01-26,0.4994,2708545364.4946413,1352678098.866321
2021-01-27,0.4868,2958081421.641559,1440079785.1205118
2021-01-28,0.4974,2953553214.065682,1468956156.4850712
2021-01-29,0.5029,8195593336.228467,4121941033.6373253
2021-01-30,0.4999,2884500062.9380784,1441981400.6536384
2021-01-31,0.4728,2289641045.7580123,1082502551.5205712
2021-02-01,0.5062,2791776658.0056057,1413158966.728098
2021-02-02,0.5024,2716321896.3176084,1364790964.6368995
2021-02-03,0.4934,2951232788.184305,1456248046.1419172
2021-02-04,0.4946,3452669022.1532927,1707710013.8895385
2021-02-05,0.4913,2509278291.7515864,1232713879.8381383
2021-02-06,0.5266,3922095148.9281507,2065180747.347224
2021-02-07,0.4835,3256521384.240611,1574482907.5639021
2021-02-08,0.5219,5881536976.635699,3069313839.441136
2021-02-09,0.4975,5386255398.017187,2679451036.4918036
2021-02-10,0.4942,4431650130.251105,2190231238.817587
2021-02-11,0.5157,4185630934.410895,2158335922.692323
2021-02-12,0.4878,4080571908.9676614,1990472918.9285848
2021-02-13,0.4862,3007710147.4181595,1462495399.9928117
2021-02-14,0.5256,3584808348.8347325,1884009921.0628607
2021-02-15,0.481,3782219060.664722,1819251655.7814271
2021-02-16,0.5141,4349983777.692368,2236524604.988356
2021-02-17,0.5255,4365831514.815298,2294099235.2800226
2021-02-18,0.4756,3149973077.487466,1498231635.8439088
2021-02-19,0.5092,4251167827.6842465,2164871310.2239413
2021-02-20,0.4773,4551890859.8512745,2172833878.4409647
2021-02-21,0.5073,3317998263.3478894,1683107088.1573696
2021-02-22,0.4751,7213386720.436798,3427217154.5209727
2021-02-23,0.4871,8215839131.243385,4002195292.097356
2021-02-24,0.4982,4574033001.379536,2278566606.1383467
2021-02-25,0.488,4152188728.141615,2026068517.6463618
2021-02-26,0.4904,5086374532.734615,2494190193.252283
2021-02-27,0.4846,3105897438.550972,1505012110.949598
2021-02-28,0.4902,3708359965.4545813,1817797446.602381
2021-03-01,0.5009,4057515794.8657284,2032566685.614307
2021-03-02,0.4888,3120472069.909453,1525145370.1435206
2021-03-03,0.5056,4109521257.5407004,2077586898.6782105
2021-03-04,0.4873,4079837240.856762,1987955554.8048146
2021-03-05,0.4902,3727133104.8373103,1827025012.2175493
2021-03-06,0.4843,2143910705.2915032,1038365872.9799548
2021-03-07,0.5048,2778875909.4491262,1402782879.7211535
2021-03-08,0.5017,3400847931.036074,1706117798.1054995
2021-03-09,0.4886,3861450964.6549034,1886844773.68463
2021-03-10,0.5036,4700197563.359213,2366856292.8667717
2021-03-11,0.4962,4612366201.00222,2288704819.0951066
2021-03-12,0.4879,4162054726.378839,2030616300.4734313
2021-03-13,0.5334,4933383453.245978,2631390814.772793
2021-03-14,0.4817,3176397573.8846426,1530051005.3980403
2021-03-15,0.485,5874241052.093372,2848907086.6343694
2021-03-16,0.4851,4304259207.6451,2088111362.5512383
2021-03-17,0.4943,3960992972.154292,1957825522.6803286
2021-03-18,0.4851,3900885761.212806,1892327691.3666964
2021-03-19,0.4879,3052711147.934925,1489274083.2643423
2021-03-20,0.4995,2616535093.051585,1307023993.1234434
2021-03-21,0.487,2774223129.62381,1350989191.2768385
2021-03-22,0.4914,3527479514.325653,1733579080.5690005
2021-03-23,0.4946,3264650774.8174615,1614722150.8192565
2021-03-24,0.4716,4583159614.046461,2161386678.806821
2021-03-25,0.4914,4536327184.95786,2229351569.587026
2021-03-26,0.4988,3397036140.7516375,1694326043.3371158
2021-03-27,0.4937,2767070175.861931,1365965317.2505236
2021-03-28,0.4934,2178777329.4452167,1074959545.959009
2021-03-29,0.5065,3877131109.734646,1963800173.6560595
2021-03-30,0.5,3221944107.4550304,1610812657.9299018
2021-03-31,0.51,3575976083.804576,1823822792.91045
2021-04-01,0.4844,2789238879.9433737,1351151697.892222
2021-04-02,0.5003,2811159761.2684674,1406393729.8307693
2021-04-03,0.4865,2783151686.164537,1353960264.6219625
2021-04-04,0.4988,2380139010.7302327,1187123542.5798833
2021-04-05,0.5028,3155214764.1644855,1586344787.554169
2021-04-06,0.4928,3166911557.1481576,1560539125.7780592
2021-04-07,0.4879,4053294016.4845147,1977438033.9286299
2021-04-08,0.5005,2531779682.552427,1267126859.4438906
2021-04-09,0.4985,2378340697.289584,1185679367.9100363
2021-04-10,0.5153,4197138552.4690337,2162858397.75344
2021-04-11,0.5054,2462032926.6179814,1244349091.4434774
2021-04-12,0.4906,3393042867.8714666,1664588823.4110289
2021-04-13,0.503,5154877375.389618,2592724448.3698506
2021-04-14,0.4852,5239081228.156977,2542171083.4126883
2021-04-15,0.4963,3248931738.293182,1612303095.2882545
2021-04-16,0.4747,5647292669.615494,2680750914.504573
2021-04-17,0.4819,3605701810.675047,1737722135.3795059
2021-04-18,0.4754,6949379727.429154,3303953081.096218
2021-04-19,0.4903,4398619580.647143,2156617047.238732
2021-04-20,0.4884,4037701391.6195264,1971916967.5849755
2021-04-21,0.4805,3704549578.6973033,1780065583.272094
2021-04-22,0.4832,5594983857.318092,2703745286.3887057
2021-04-23,0.4825,6571097317.467918,3170392794.0548844
2021-04-24,0.4839,2762081002.878663,1336607709.8567977
2021-04-25,0.477,2867858315.1873198,1367920871.5281665
2021-04-26,0.4999,4555688503.3973875,2277375506.8553133
2021-04-27,0.4742,2949719328.3669896,1398731801.1763363
2021-04-28,0.4855,3020242787.5066776,1466278915.015322
2021-04-29,0.4827,2823220335.4760413,1362821167.9325395
2021-04-30,0.5196,3808187372.7393794,1978866536.224178
2021-05-01,0.483,2460342954.8425207,1188354972.0137234
2021-05-02,0.4936,2089763230.439627,1031569632.4391578
2021-05-03,0.4951,3337604542.627381,1652286174.1582646
2021-05-04,0.4809,4705402064.300975,2262794503.8147497
2021-05-05,0.5015,4327994296.151437,2170539511.7772765
2021-05-06,0.4882,3992289527.7370973,1949210281.6920164
2021-05-07,0.4948,4239374487.4747725,2097609397.229757
2021-05-08,0.4926,4079553831.9880643,2009442622.5889053
2021-05-09,0.4916,4043552701.5065985,1987959541.940182
2021-05-10,0.481,5131782639.966137,2468201497.9675717
2021-05-11,0.4801,3583030654.763019,1720075588.2236335
2021-05-12,0.4848,5476115093.110468,2654897646.092577
2021-05-13,0.4873,7303694688.601401,3558735468.0045953
2021-05-14,0.4642,4015904915.407911,1864162620.5027146
2021-05-15,0.4726,4350775846.517358,2056302844.861021
2021-05-16,0.4711,5367497608.115901,2528671396.1080194
2021-05-17,0.484,7346755531.933858,3555755756.3229218
2021-05-18,0.4762,5146670282.547902,2450848779.21598
2021-05-19,0.4756,13477694934.871798,6410032516.523526
2021-05-20,0.4937,8019897067.17622,3959645913.2324944
2021-05-21,0.4657,7713346610.274129,3591749386.78765
2021-05-22,0.5004,4730567647.674401,2367081500.530058
2021-05-23,0.4823,7431242463.203842,3584259319.7463818
2021-05-24,0.5054,5996773032.151345,3031032098.518881
2021-05-25,0.4837,4253519579.378729,2057463609.950911
2021-05-26,0.4821,4113717505.2635546,1983423341.5599248
2021-05-27,0.4884,3361413526.0535436,1641681553.5291371
2021-05-28,0.4752,4926260941.933614,2341060689.073459
2021-05-29,0.4821,3949843335.322595,1904345668.7790062
2021-05-30,0.5091,2601994948.148242,1324617922.554574
2021-05-31,0.4926,3406047734.8311286,1677796724.0573616
2021-06-01,0.496,2973928300.375587,1475008291.2336473
2021-06-02,0.508,2523462575.6884375,1281854474.9120827
2021-06-03,0.5096,2930945325.709207,1493504667.613802
2021-06-04,0.472,3379399754.9305224,1595098152.9668267
2021-06-05,0.4881,2560547116.8364058,1249708171.2723916
2021-06-06,0.4967,1711857075.0471697,850204250.7625557
2021-06-07,0.4702,2755673601.713914,1295757611.708646
2021-06-08,0.4878,4030784324.609684,1966354847.5691981
2021-06-09,0.5038,4794741674.438823,2415789675.0859303
2021-06-10,0.4899,4062957162.3643,1990486079.2177145
2021-06-11,0.5024,2903043643.310072,1458619433.2768435
2021-06-12,0.4854,3132387326.5375137,1520432734.299909
2021-06-13,0.5262,3208991521.63768,1688611358.4117024
2021-06-14,0.4942,4320307646.765389,2135285912.6205053
2021-06-15,0.4888,3247746713.62741,1587381565.815413
2021-06-16,0.4803,3450556041.6005836,1657135674.8230214
2021-06-17,0.4771,3065622530.039886,1462729677.1158257
2021-06-18,0.4708,3507868126.3062024,1651613641.3868167
2021-06-19,0.4919,2453817534.777169,1207082481.7647178
2021-06-20,0.492,3124634336.8407607,1537385055.4929118
2021-06-21,0.4816,5545926077.788067,2671033140.1889787
2021-06-22,0.4863,6406159197.076789,3115465362.9670815
2021-06-23,0.4989,4282250433.919445,2136458765.586804
2021-06-24,0.5083,2925373222.105977,1486960778.326773
2021-06-25,0.48,3846120542.6572967,1846078278.3047829
2021-06-26,0.4916,3376415451.793124,1659918820.240478
2021-06-27,0.5051,3199980157.7503333,1616348030.4826243
2021-06-28,0.4934,2837122779.5244017,1399861431.1646347
2021-06-29,0.4997,3233947791.8633885,1616093004.8521647
2021-06-30,0.4801,2688939291.095673,1290873346.2241623
2021-07-01,0.4878,2410809595.390457,1176002216.565681
2021-07-02,0.4856,1870193042.393537,908203511.3411496
2021-07-03,0.4955,1478423023.503483,732586226.4725718
2021-07-04,0.4844,1544458212.3926332,748187394.2395809
2021-07-05,0.491,2183406257.4938293,1071967415.425311
2021-07-06,0.4776,1991691100.9482658,951269024.0379497
2021-07-07,0.5071,1857658028.480804,941984587.9756222
2021-07-08,0.5002,2304973020.298715,1152928339.821843
2021-07-09,0.5018,1562958239.3913763,784288611.1325287
2021-07-10,0.4895,1171790111.0829954,573638406.5470238
2021-07-11,0.5209,1070033013.1920449,557336788.6966077
2021-07-12,0.4689,1620646741.3349633,759877911.0350466
2021-07-13,0.4765,1348583017.010343,642576716.6041436
2021-07-14,0.4816,1515692074.9875476,730009068.0708964
2021-07-15,0.4817,1652077965.43656,795831015.696149
2021-07-16,0.4942,1538342711.5796566,760274744.5520707
2021-07-17,0.4896,1072815966.3363075,525240023.82137984
2021-07-18,0.4888,1140964365.6466014,557709781.1191803
2021-07-19,0.4797,1470563281.936503,705480091.1446748
2021-07-20,0.4655,1821230700.020391,847855259.1399382
2021-07-21,0.5141,2603140706.0822244,1338356405.5419319
2021-07-22,0.5044,1482763544.9505365,747848528.8767201
2021-07-23,0.4996,1631947003.0730467,815391041.1933738
2021-07-24,0.4991,1625046258.4365523,810983258.0424594
2021-07-25,0.5151,1646935552.8055446,848320775.42419
2021-07-26,0.5064,5832475057.065677,2953296773.15355
2021-07-27,0.5108,3335658261.995547,1703810516.3378596
2021-07-28,0.4838,4040889461.6615276,1954994215.0046122
2021-07-29,0.4946,2154190697.3453183,1065505374.5052506
2021-07-30,0.5134,2939833541.3815365,1509172746.2039788
2021-07-31,0.5095,1868285510.8846788,951887855.6214969
2021-08-01,0.4788,2227567271.4878654,1066579608.8398235
2021-08-02,0.4832,2010928003.5944088,971596720.9467593
2021-08-03,0.4847,2195360658.567329,1064118781.8498573
2021-08-04,0.5123,2028792778.1848047,1039347051.5555266
2021-08-05,0.4943,3314527738.339733,1638359889.802016
2021-08-06,0.5056,3148022459.9161587,1591634314.1008012
2021-08-07,0.5091,3197407326.036793,1627865923.8789735
2021-08-08,0.4919,3074924734.87934,1512451140.3989158
2021-08-09,0.5161,3362870286.258118,1735618666.8181322
2021-08-10,0.4943,2452485823.9336543,1212338434.7318356
2021-08-11,0.5134,2432788769.8326964,1248929298.8285875
2021-08-12,0.4842,2478758524.8641763,1200329050.573911
2021-08-13,0.5258,2239435701.1177917,1177391788.09299
2021-08-14,0.4989,2166461458.668249,1080741765.6874592
2021-08-15,0.5019,1950753713.2121248,979120004.2028339
2021-08-16,0.4927,2462127629.6090236,1213162181.6654189
2021-08-17,0.4793,2616339597.9157424,1253906922.5820968
2021-08-18,0.5274,2439673265.947117,1286718404.7064972
2021-08-19,0.5094,2416320067.133769,1230827552.4101412
2021-08-20,0.5229,2721131744.2778172,1422944576.3472955
2021-08-21,0.4947,2290966131.376161,1133342367.7445276
2021-08-22,0.5023,1807169840.1691713,907708162.1109709
2021-08-23,0.4998,2616721363.685172,1307817635.390983
2021-08-24,0.4843,2486079315.5644236,1203899649.6998262
2021-08-25,0.4884,2149442271.5264206,1049712097.3482182
2021-08-26,0.4799,2333900030.229628,1120008931.619874
2021-08-27,0.5166,2007071230.219995,1036769755.559603
2021-08-28,0.5209,1303966035.7705495,679193791.5995204
2021-08-29,0.4951,1588661416.3603797,786599088.6916698
2021-08-30,0.4876,1932344430.923926,942218565.0215595
2021-08-31,0.5022,2303799571.3822727,1156878830.6908386
2021-09-01,0.5031,2386074445.415852,1200480555.049387
2021-09-02,0.5212,2704192314.674689,1409412062.219681
2021-09-03,0.5022,2949574478.071738,1481238133.394633
2021-09-04,0.483,1733527136.4442587,837225473.735276
2021-09-05,0.532,2049212025.844659,1090239906.6856637
2021-09-06,0.5,2549290983.0568776,1274643403.547947
2021-09-07,0.4717,6004105772.870442,2832268574.038726
2021-09-08,0.4887,3000605793.9389606,1466544608.2678735
2021-09-09,0.4775,2351862983.5182414,1122994690.9093316
2021-09-10,0.4967,2243698626.0395164,1114490733.8792434
2021-09-11,0.4862,1380370764.0127168,671123069.5623685
2021-09-12,0.4905,1464780920.2199812,718436012.7588656
2021-09-13,0.4898,2930668118.2616343,1435586958.7798681
2021-09-14,0.4947,2072259519.0619197,1025156547.7189184
2021-09-15,0.4838,2056996398.8439617,995198313.7474111
2021-09-16,0.4889,1948447232.9107177,952502982.8119017
2021-09-17,0.4817,1637122049.4128377,788563444.4133477
2021-09-18,0.4925,1491461627.9514225,734476256.0995072
2021-09-19,0.4806,1421642879.4932063,683249734.0721828
2021-09-20,0.4628,3457139274.300071,1600107748.5660272
2021-09-21,0.4611,3551997786.6903553,1637800328.5038831
2021-09-22,0.5027,2482639471.907596,1248027083.190341
2021-09-23,0.5032,2147211305.482089,1080404499.5649571
2021-09-24,0.4989,3596718231.0505486,1794510963.7797813
2021-09-25,0.4929,1428238748.2095258,703947971.383276
2021-09-26,0.4967,2124657079.2797766,1055225792.1285858
2021-09-27,0.4856,1728912299.8034244,839585982.3907081
2021-09-28,0.4775,1816305387.8388581,867306872.2124455
2021-09-29,0.4876,1399625476.0563762,682466342.7870586
2021-09-30,0.5035,2005486003.5646772,1009687948.2258337
2021-10-01,0.5154,3076094886.592474,1585411525.337827
2021-10-02,0.4976,1459064880.5324447,726007609.1562026
2021-10-03,0.5007,1482764462.1905775,742443046.4075491
2021-10-04,0.4925,2258464361.1263566,1112232800.7886517
2021-10-05,0.5122,2618101829.0177226,1341045872.9987288
2021-10-06,0.5094,4236927265.381522,2158326113.6632404
2021-10-07,0.4823,2983143121.088643,1438826617.038987
2021-10-08,0.4908,2522087625.0940795,1237799956.8681743
2021-10-09,0.5019,3024862790.6955924,1518044340.2089689
2021-10-10,0.5005,4923958325.389876,2464422246.842279
2021-10-11,0.5075,2994673617.7236485,1519825843.1170495
2021-10-12,0.4896,3017210682.8859496,1477084242.54916
2021-10-13,0.5017,3123307687.477303,1566812325.67564
2021-10-14,0.5097,2481915791.591235,1265138476.8655941
2021-10-15,0.5321,4959389368.726733,2638969873.669803
2021-10-16,0.4875,2173374058.808911,1059536457.6160173
2021-10-17,0.4935,2371696294.7973056,1170524004.7692945
2021-10-18,0.4993,3195091233.4205527,1595447836.139042
2021-10-19,0.5116,3370863940.269437,1724665979.8435092
2021-10-20,0.5372,3362878816.4045925,1806653764.6708326
2021-10-21,0.4674,4407757970.879756,2060110973.8058941
2021-10-22,0.4883,3229377744.3114257,1576807744.195897
2021-10-23,0.4835,1686121722.2187824,815306581.3357304
2021-10-24,0.5023,1889694558.9504948,949151331.8623388
2021-10-25,0.5041,2309339650.1093802,1164150305.9348185
2021-10-26,0.4655,2492606133.3189454,1160289812.695996
2021-10-27,0.4827,3688306192.972418,1780494793.5603175
2021-10-28,0.4991,3677629851.0596066,1835335717.8149135
2021-10-29,0.5064,2706090987.3096256,1370325591.0001447
2021-10-30,0.4951,1937860260.4380624,959369103.6133327
2021-10-31,0.493,2396556477.343494,1181449065.6191804
2021-11-01,0.4956,2737282804.738131,1356676790.5772645
2021-11-02,0.5144,2909221038.40065,1496448016.5988712
2021-11-03,0.477,2713389500.4663587,1294306441.66844
2021-11-04,0.4967,2218138026.7045407,1101751566.3843453
2021-11-05,0.499,1943346371.470386,969780612.6853931
2021-11-06,0.489,1556774943.5537283,761294376.4716995
2021-11-07,0.5319,1585744720.199772,843384435.4409548
2021-11-08,0.5306,3575716171.0442996,1897321249.827841
2021-11-09,0.4981,3014326962.087268,1501548663.7926426
2021-11-10,0.4817,4335575752.805223,2088305177.7774785
2021-11-11,0.4992,2415537333.57771,1205890453.6044016
2021-11-12,0.4728,2844286547.5040407,1344883879.1387346
2021-11-13,0.493,1442441613.5983925,711146514.0645869
2021-11-14,0.4914,1658473781.2937696,815039550.9471319
2021-11-15,0.5068,2460915922.8761277,1247275595.4355905
2021-11-16,0.4696,4705744041.299647,2209839153.3697233
2021-11-17,0.4872,2767802055.200423,1348537946.9526918
2021-11-18,0.4788,3644824179.1448526,1745202989.742389
2021-11-19,0.4747,2896189975.910774,1374771758.2367315
2021-11-20,0.4934,1982718831.1570773,978340154.0756932
2021-11-21,0.4686,1886578154.5167086,884084155.7068344
2021-11-22,0.4802,2968622334.1376567,1425668562.2116647
2021-11-23,0.5051,2837210673.4885187,1433171468.6668608
2021-11-24,0.4955,2246374244.330568,1113184375.6794689
